40.0,50850,0.9303482587064676,5.3
39.3,28885,1.2580899763220206,9.8
39.8,47791,1.2203389830508475,5.3
39.8,47791,1.2203389830508475,5.3
 
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
36.6,28000,1.1868852459016392,5.7
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.1,32839,0.9663716814159292,4.4
39.1,32839,0.9663716814159292,4.4
45.3,49760,1.0453808752025933,10.6
40.0,50850,0.9303482587064676,5.3
39.8,47791,1.2203389830508475,5.3
39.8,47791,1.2203389830508475,5.3
39.8,47791,1.2203389830508475,5.3
39.8,47791,1.2203389830508475,5.3
36.6,28000,1.1868852459016392,5.7
36.6,28000,1.1868852459016392,5.7
36.6,28000,1.1868852459016392,5.7
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.1,32839,0.9663716814159292,4.4
39.8,47791,1.2203389830508475,5.3
 
36.6,28000,1.1868852459016392,5.7
38.5,47669,0.9129353233830846,6.2
40.0,50850,0.9303482587064676,5.3
40.0,50850,0.9303482587064676,5.3
39.8,47791,1.2203389830508475,5.3
39.8,47791,1.2203389830508475,5.3
34.2,45581,0.990990990990991,5.1
36.6,28000,1.1868852459016392,5.7
36.6,28000,1.1868852459016392,5.7
36.6,28000,1.1868852459016392,5.7
36.6,28000,1.1868852459016392,5.7
39.1,32839,0.9663716814159292,4.4
39.1,32839,0.9663716814159292,4.4
45.3,49760,1.0453808752025933,10.6
45.3,49760,1.0453808752025933,10.6
45.3,49760,1.0453808752025933,10.6
45.3,49760,1.0453808752025933,10.6
44.4,50632,1.107883817427386,13.1
44.4,50632,1.107883817427386,13.1
41.1,42378,1.0374203821656052,13.3
41.1,42378,1.0374203821656052,13.3
40.8,36334,1.0648508430609598,9.6
40.8,36334,1.0648508430609598,9.6
40.8,36334,1.0648508430609598,9.6
42.1,51429,1.1007194244604317,17.4
39.4,45447,1.0790629575402635,17.3
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
38.5,47669,0.9129353233830846,6.2
38.5,47669,0.9129353233830846,6.2
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
32.9,26802,1.0739130434782609,7.4
32.9,26802,1.0739130434782609,7.4
32.9,26802,1.0739130434782609,7.4
39.0,26269,1.028423772609819,5.6
45.3,49760,1.0453808752025933,10.6
 
 
 
 
38.5,47669,0.9129353233830846,6.2
38.5,47669,0.9129353233830846,6.2
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
35.8,48171,0.8723404255319149,4.0
32.9,26802,1.0739130434782609,7.4
32.9,26802,1.0739130434782609,7.4
39.0,26269,1.028423772609819,5.6
39.0,26269,1.028423772609819,5.6
39.0,26269,1.028423772609819,5.6
39.0,26269,1.028423772609819,5.6
41.0,48823,1.0909810126582278,18.2
41.0,48823,1.0909810126582278,18.2
41.0,48823,1.0909810126582278,18.2
41.0,48823,1.0909810126582278,18.2
40.8,36334,1.0648508430609598,9.6
40.8,36334,1.0648508430609598,9.6
40.8,36334,1.0648508430609598,9.6
39.4,45447,1.0790629575402635,17.3
39.4,45447,1.0790629575402635,17.3
39.4,45447,1.0790629575402635,17.3
39.8,40021,1.1156462585034013,18.5
39.8,40021,1.1156462585034013,18.5
39.8,40021,1.1156462585034013,18.5
39.8,40021,1.1156462585034013,18.5
40.2,32457,1.0781140042223787,15.8
41.3,25364,1.1050228310502284,14.0
41.3,25364,1.1050228310502284,14.0
41.3,25364,1.1050228310502284,14.0
41.3,25364,1.1050228310502284,14.0
41.3,25364,1.1050228310502284,14.0
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
44.9,46582,1.0388489208633094,10.3
44.9,46582,1.0388489208633094,10.3
44.9,46582,1.0388489208633094,10.3
44.9,46582,1.0388489208633094,10.3
44.9,46582,1.0388489208633094,10.3
42.7,43296,1.0837751855779427,12.9
42.7,43296,1.0837751855779427,12.9
39.8,40021,1.1156462585034013,18.5
39.4,45447,1.0790629575402635,17.3
39.8,40021,1.1156462585034013,18.5
39.1,48777,1.118811881188119,21.1
39.1,48777,1.118811881188119,21.1
39.1,48777,1.118811881188119,21.1
39.1,48777,1.118811881188119,21.1
43.1,42614,1.0879541108986617,13.9
39.9,26456,1.0056192929056427,11.5
39.9,26456,1.0056192929056427,11.5
39.9,26456,1.0056192929056427,11.5
43.8,22337,1.0509521358723624,10.4
43.8,22337,1.0509521358723624,10.4
43.8,22337,1.0509521358723624,10.4
43.8,22337,1.0509521358723624,10.4
45.3,49760,1.0453808752025933,10.6
44.4,50632,1.107883817427386,13.1
44.4,50632,1.107883817427386,13.1
44.4,50632,1.107883817427386,13.1
41.1,42378,1.0374203821656052,13.3
41.1,42378,1.0374203821656052,13.3
41.1,42378,1.0374203821656052,13.3
40.8,36334,1.0648508430609598,9.6
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
42.1,51429,1.1007194244604317,17.4
41.5,25395,1.2427019687712153,16.1
41.5,25395,1.2427019687712153,16.1
41.5,25395,1.2427019687712153,16.1
38.1,22985,1.2630937880633375,19.6
38.1,22985,1.2630937880633375,19.6
42.6,27311,1.1406460296096905,15.5
42.6,27311,1.1406460296096905,15.5
42.6,27311,1.1406460296096905,15.5
42.6,27311,1.1406460296096905,15.5
43.0,32282,1.112191473448018,14.9
43.0,32282,1.112191473448018,14.9
 
43.0,32282,1.112191473448018,14.9
43.0,32282,1.112191473448018,14.9
43.0,32282,1.112191473448018,14.9
40.1,42430,1.0955128205128206,17.7
40.1,42430,1.0955128205128206,17.7
40.1,42430,1.0955128205128206,17.7
38.9,35864,1.110366168127901,18.0
40.1,42430,1.0955128205128206,17.7
38.9,35864,1.110366168127901,18.0
42.6,27311,1.1406460296096905,15.5
45.3,49760,1.0453808752025933,10.6
32.9,26802,1.0739130434782609,7.4
34.1,18947,1.2045627376425856,27.4
38.9,35864,1.110366168127901,18.0
41.0,48823,1.0909810126582278,18.2
41.0,48823,1.0909810126582278,18.2
41.1,42378,1.0374203821656052,13.3
41.1,42378,1.0374203821656052,13.3
44.9,46582,1.0388489208633094,10.3
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.4,27685,1.10051993067591,17.2
41.0,48823,1.0909810126582278,18.2
38.9,31827,1.0939907550077042,9.9
38.4,29348,1.1721371261852662,8.9
38.9,31827,1.0939907550077042,9.9
38.4,29348,1.1721371261852662,8.9
40.3,24285,1.049421661409043,14.8
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
39.7,34539,1.0434348477284074,13.4
39.7,34539,1.0434348477284074,13.4
42.6,37388,1.1251533742331288,14.8
38.9,31827,1.0939907550077042,9.9
38.1,22985,1.2630937880633375,19.6
38.1,22985,1.2630937880633375,19.6
39.1,32839,0.9663716814159292,4.4
41.3,25364,1.1050228310502284,14.0
39.6,24616,1.2035633055344959,16.2
40.3,19920,1.2402826855123674,7.4
39.3,28885,1.2580899763220206,9.8
34.2,45581,0.990990990990991,5.1
35.8,48171,0.8723404255319149,4.0
42.1,51429,1.1007194244604317,17.4
34.2,45581,0.990990990990991,5.1
38.3,23496,1.1519586741282823,18.6
39.3,28885,1.2580899763220206,9.8
38.5,47669,0.9129353233830846,6.2
38.5,47669,0.9129353233830846,6.2
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.3,28885,1.2580899763220206,9.8
40.0,50850,0.9303482587064676,5.3
40.0,50850,0.9303482587064676,5.3
38.5,47669,0.9129353233830846,6.2
38.5,47669,0.9129353233830846,6.2
39.3,28885,1.2580899763220206,9.8
 
34.2,45581,0.990990990990991,5.1
39.9,23092,1.1983678593848086,17.0
42.4,32182,1.0955710955710956,11.4
39.8,40021,1.1156462585034013,18.5
40.8,36334,1.0648508430609598,9.6
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
39.3,28885,1.2580899763220206,9.8
38.4,29348,1.1721371261852662,8.9
 
38.4,29348,1.1721371261852662,8.9
39.0,26269,1.028423772609819,5.6
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
39.8,41745,1.0829736211031176,18.1
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
42.4,32182,1.0955710955710956,11.4
42.0,32450,1.1059013742926436,14.0
42.0,32450,1.1059013742926436,14.0
42.0,32450,1.1059013742926436,14.0
42.0,32450,1.1059013742926436,14.0
42.0,32450,1.1059013742926436,14.0
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.7,22486,1.193979933110368,12.7
39.7,22486,1.193979933110368,12.7
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
39.3,28885,1.2580899763220206,9.8
45.3,49760,1.0453808752025933,10.6
38.5,47669,0.9129353233830846,6.2
38.5,47669,0.9129353233830846,6.2
40.3,19920,1.2402826855123674,7.4
40.3,19920,1.2402826855123674,7.4
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
39.0,26269,1.028423772609819,5.6
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
40.3,19920,1.2402826855123674,7.4
40.3,19920,1.2402826855123674,7.4
34.2,45581,0.990990990990991,5.1
40.3,19920,1.2402826855123674,7.4
40.3,19920,1.2402826855123674,7.4
40.3,19920,1.2402826855123674,7.4
39.0,26269,1.028423772609819,5.6
40.3,19920,1.2402826855123674,7.4
45.3,49760,1.0453808752025933,10.6
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.3,28885,1.2580899763220206,9.8
41.4,33632,1.1023809523809525,14.6
45.3,49760,1.0453808752025933,10.6
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
34.2,45581,0.990990990990991,5.1
40.3,19920,1.2402826855123674,7.4
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
39.0,26269,1.028423772609819,5.6
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
42.7,43296,1.0837751855779427,12.9
42.7,43296,1.0837751855779427,12.9
39.8,40021,1.1156462585034013,18.5
41.3,28048,1.135498320268757,16.4
41.3,28048,1.135498320268757,16.4
41.3,28048,1.135498320268757,16.4
 
40.4,25258,1.2740088105726872,18.2
40.4,25258,1.2740088105726872,18.2
40.4,25258,1.2740088105726872,18.2
40.4,25258,1.2740088105726872,18.2
40.4,25258,1.2740088105726872,18.2
39.3,28885,1.2580899763220206,9.8
40.6,29524,1.1155327342747112,16.3
41.8,30249,1.111254851228978,11.8
41.8,30249,1.111254851228978,11.8
41.8,30249,1.111254851228978,11.8
39.5,27401,1.0831122900088417,11.8
39.5,27401,1.0831122900088417,11.8
39.5,27401,1.0831122900088417,11.8
39.7,34539,1.0434348477284074,13.4
39.4,37178,1.0596153846153846,15.6
39.7,34539,1.0434348477284074,13.4
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
39.8,41745,1.0829736211031176,18.1
45.7,50118,1.0929487179487178,14.5
45.7,50118,1.0929487179487178,14.5
45.7,50118,1.0929487179487178,14.5
45.7,50118,1.0929487179487178,14.5
45.7,50118,1.0929487179487178,14.5
45.7,50118,1.0929487179487178,14.5
41.8,30249,1.111254851228978,11.8
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
40.4,31118,1.1208941605839415,17.3
40.4,31118,1.1208941605839415,17.3
40.4,31118,1.1208941605839415,17.3
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
39.4,27685,1.10051993067591,17.2
38.3,23496,1.1519586741282823,18.6
38.3,23496,1.1519586741282823,18.6
38.3,23496,1.1519586741282823,18.6
43.0,32282,1.112191473448018,14.9
43.0,32282,1.112191473448018,14.9
40.1,42430,1.0955128205128206,17.7
40.1,42430,1.0955128205128206,17.7
40.1,42430,1.0955128205128206,17.7
40.1,42430,1.0955128205128206,17.7
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
38.9,35864,1.110366168127901,18.0
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
41.4,33632,1.1023809523809525,14.6
39.7,32114,1.1237541528239203,13.9
39.7,32114,1.1237541528239203,13.9
39.9,23092,1.1983678593848086,17.0
38.3,23496,1.1519586741282823,18.6
39.9,23092,1.1983678593848086,17.0
38.1,22985,1.2630937880633375,19.6
38.1,22985,1.2630937880633375,19.6
40.5,23548,1.1502664298401422,16.1
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
43.6,38077,1.0247831474597273,7.3
41.8,30249,1.111254851228978,11.8
41.8,30249,1.111254851228978,11.8
39.5,27401,1.0831122900088417,11.8
39.5,27401,1.0831122900088417,11.8
39.5,27401,1.0831122900088417,11.8
39.5,27401,1.0831122900088417,11.8
40.3,24517,1.1743772241992882,15.4
39.9,23092,1.1983678593848086,17.0
38.4,23954,1.2504943968358602,18.8
39.2,24089,1.2986341823551126,17.3
39.2,24089,1.2986341823551126,17.3
 
38.6,21241,1.2252160650737163,18.8
39.9,23519,1.1252396166134184,15.9
41.6,24345,1.226527570789866,16.8
41.3,24944,1.1416881998277346,16.5
41.3,24944,1.1416881998277346,16.5
41.3,24944,1.1416881998277346,16.5
44.7,41725,1.0404040404040404,15.3
40.0,27357,1.194639718804921,16.8
43.0,32282,1.112191473448018,14.9
40.0,27357,1.194639718804921,16.8
41.5,24637,1.177477944992216,15.5
41.5,24637,1.177477944992216,15.5
41.5,24637,1.177477944992216,15.5
41.5,24637,1.177477944992216,15.5
40.5,23548,1.1502664298401422,16.1
40.5,23548,1.1502664298401422,16.1
40.5,23548,1.1502664298401422,16.1
38.1,22985,1.2630937880633375,19.6
40.5,23548,1.1502664298401422,16.1
39.9,23519,1.1252396166134184,15.9
38.3,23496,1.1519586741282823,18.6
38.3,23496,1.1519586741282823,18.6
43.4,20843,1.0722940226171245,12.5
39.9,23519,1.1252396166134184,15.9
39.1,48777,1.118811881188119,21.1
39.1,48777,1.118811881188119,21.1
40.4,25258,1.2740088105726872,18.2
40.4,25258,1.2740088105726872,18.2
41.3,28048,1.135498320268757,16.4
41.3,28048,1.135498320268757,16.4
40.4,25258,1.2740088105726872,18.2
39.2,24089,1.2986341823551126,17.3
41.6,24345,1.226527570789866,16.8
39.3,24983,1.2891891891891891,17.3
39.3,24983,1.2891891891891891,17.3
44.9,30562,1.150077760497667,15.0
44.9,30562,1.150077760497667,15.0
44.9,30562,1.150077760497667,15.0
40.9,26328,1.1907240889730242,18.0
40.9,26328,1.1907240889730242,18.0
39.6,24616,1.2035633055344959,16.2
40.2,32457,1.0781140042223787,15.8
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
41.4,33632,1.1023809523809525,14.6
40.4,31118,1.1208941605839415,17.3
40.4,31118,1.1208941605839415,17.3
40.4,31118,1.1208941605839415,17.3
39.4,27685,1.10051993067591,17.2
41.1,27724,1.16622691292876,16.0
41.1,27724,1.16622691292876,16.0
43.8,25758,1.1623529411764706,14.1
38.3,23496,1.1519586741282823,18.6
43.8,25758,1.1623529411764706,14.1
38.3,23496,1.1519586741282823,18.6
41.3,24944,1.1416881998277346,16.5
41.3,24944,1.1416881998277346,16.5
43.8,25758,1.1623529411764706,14.1
38.3,23496,1.1519586741282823,18.6
38.3,23496,1.1519586741282823,18.6
39.9,23092,1.1983678593848086,17.0
39.9,23092,1.1983678593848086,17.0
39.9,23092,1.1983678593848086,17.0
39.9,23092,1.1983678593848086,17.0
38.1,22985,1.2630937880633375,19.6
